visit_date,number_of_visits,username,store_name,delivery_days,wh,gcu,barangay,city,long,lat,store_profile,last_delivered_date,has_tried_elista,delivered_order_ids,delivered_categories,bakit hindi umorder si customer?,latest_order_status,cancellation_reason,no_delivered_orders,bucket
,,cb725601u382,Tres Marias Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9335709,10.3695495,Non Key Account,2025-04-21,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u383,Alita's Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9337764,10.3705492,Non Key Account,2023-10-06,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u389,Jerwin Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9326917,10.373795,Non Key Account,2022-09-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u39,J&J Store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9214701,10.3981059,Non Key Account,2022-10-24,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725601u390,Greta Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.932847,10.3735572,Non Key Account,2022-12-19,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u392,Roldan Store,"Monday, Wednesday, Friday",CB,CB04,Cubacub,Mandaue City,123.9338217,10.3737344,Non Key Account,2026-03-04,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u4,Odeldel Store,"Monday, Wednesday, Friday",CB,CB04,Binaliw,Cebu City,123.9177037,10.4115546,Non Key Account,2022-06-27,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u40,Gracelyn Store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.9149699,10.3932678,Non Key Account,2024-01-17,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u41,Obey Blaise Store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.9150178,10.3931541,Non Key Account,2022-06-29,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u42,Cynayda Store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.914965,10.392947,Non Key Account,2022-10-19,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725601u46,Che2x Store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.9163898,10.3927008,Non Key Account,2023-02-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u47,Tata Store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.9124706,10.3919621,Non Key Account,2023-12-29,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u49,Jerome Store,"Monday, Wednesday, Friday",CB,CB04,Pulangbato,Cebu City,123.9124433,10.391915,Non Key Account,2022-10-19,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u50,RAM Store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9216364,10.3880474,Non Key Account,2026-04-17,No,,,,delivered,,0,P30D No Delivery (NKA)
,,cb725601u51,Daylene Store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9211101,10.3875778,Non Key Account,2022-07-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725604u270,Gwen Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9337126,10.3697751,Non Key Account,2023-06-21,No,,,,delivered,,0,Churned (60+ Days)
,,cb725604u271,Jean  Store,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9240025,10.3718354,Non Key Account,2023-08-16,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u268,Jorina store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.932493,10.3709633,Non Key Account,2024-05-20,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u290,Joy store,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9171324,10.3823316,Non Key Account,2022-11-12,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u291,Liza store,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9173923,10.382827,Non Key Account,2022-08-02,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u292,Chank store,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9170823,10.3858633,Non Key Account,2022-08-06,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725610u293,Maulit store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.918709,10.385623,Non Key Account,2023-09-07,No,,,,delivered,,0,Churned (60+ Days)
,,cb725611u172,Mariane store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.932933,10.367058,Non Key Account,2024-04-22,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725611u206,Lopez store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9271748,10.362376,Non Key Account,2023-01-31,No,,,,delivered,,0,Churned (60+ Days)
,,cb725611u209,Jocelyn store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9272847,10.3621592,Non Key Account,2022-11-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725611u233,Vicky eatery,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9250362,10.3710356,Non Key Account,2022-08-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725623u108,marivic store ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9272605,10.3623538,Non Key Account,2022-11-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725623u75,jelyn store ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9350417,10.3706105,Non Key Account,2022-07-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725623u76,ezel store ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9348169,10.3704507,Non Key Account,2022-10-05,No,,,,delivered,,0,Churned (60+ Days)
,,cb725623u78,EFER STORE ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9336392,10.3695833,Non Key Account,2022-07-15,No,,,,delivered,,0,Churned (60+ Days)
,,cb725623u79,amay store ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9344138,10.3709961,Non Key Account,2023-02-06,No,,,,delivered,,0,Churned (60+ Days)
,,cb725623u80,nida store ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9336616,10.3682189,Non Key Account,2022-10-14,No,,,,delivered,,0,Churned (60+ Days)
,,cb725623u81,robelyn store ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.93354977,10.36774697,Non Key Account,2025-10-17,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u101,JohnCarl,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9329788,10.3714968,Non Key Account,2022-07-25,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u102,Clar&kim,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9329989,10.3719454,Non Key Account,2024-01-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u128,Randy Store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9275164,10.378691,Non Key Account,2022-10-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u129,Bless,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9170831,10.387271,Non Key Account,2023-06-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u130,5JMH,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9170649,10.3865369,Non Key Account,2022-08-18,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725624u131,Shayne,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9175871,10.3857276,Non Key Account,2022-07-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u133,Doy ,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9171666,10.3857885,Non Key Account,2023-10-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u134,8 TWO 8,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.918344,10.3856811,Non Key Account,2024-12-02,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u139,Aida,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9286102,10.3787648,Non Key Account,2022-08-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u140,RATTz,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9222058,10.383174,Non Key Account,2022-08-04,No,,,,delivered,,0,Churned (60+ Days)
,,cb725624u99,Vangie,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9328808,10.3711428,Non Key Account,2022-09-12,No,,,,delivered,,0,Churned (60+ Days)
,,cb725645u134,HELEN STORE,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.921158,10.3962287,Non Key Account,2022-12-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725645u136,MEHARES STORE,"Monday, Wednesday, Friday",CB,CB04,Cubacub,Mandaue City,123.9344733,10.3735209,Non Key Account,2023-06-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725645u138,WENA STORE,"Monday, Wednesday, Friday",CB,CB04,Cubacub,Mandaue City,123.9349246,10.3732172,Non Key Account,2022-08-17,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u129,Anecia store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9344899,10.3706597,Non Key Account,2023-08-16,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u131,Teresita store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9346242,10.3701397,Non Key Account,2022-07-19,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u132,Rona store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9344983,10.37055,Non Key Account,2022-07-20,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u133,Ayako store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9345588,10.3700319,Non Key Account,2022-07-18,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u135,Roslyn store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9345633,10.3696393,Non Key Account,2022-07-18,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u136,Wena sari² store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9345614,10.3696122,Non Key Account,2022-07-22,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u138,Benjie store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9332621,10.3734426,Non Key Account,2022-07-18,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u139,Sonia store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9335166,10.3725576,Non Key Account,2022-07-20,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u141,Ranaiah store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9334578,10.3726097,Non Key Account,2022-11-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u142,Benita store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9326978,10.3717018,Non Key Account,2022-11-07,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u143,Chen store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9329658,10.3726347,Non Key Account,2024-01-05,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725650u149,J & S store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9330724,10.371078,Non Key Account,2022-10-14,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u150,J&S store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9330654,10.3710679,Non Key Account,2023-02-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u151,Mat store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9330425,10.3715066,Non Key Account,2022-10-05,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u152,Joy store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9329753,10.3720416,Non Key Account,2023-09-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u186,Maribeth store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.918961,10.3852345,Non Key Account,2024-08-14,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u187,Roxan store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9168565,10.3823035,Non Key Account,2023-08-15,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u188,Jessica store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9170083,10.3824533,Non Key Account,2022-10-22,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u189,Sonny store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9171295,10.3824539,Non Key Account,2024-05-09,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u190,rosemie bingaan store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9163167,10.382855,Non Key Account,2022-10-20,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u193,Partchoy store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9236602,10.3831201,Non Key Account,2023-08-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u194,Aibie mae store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9224106,10.3831292,Non Key Account,2023-03-09,No,,,,delivered,,0,Churned (60+ Days)
,,cb725650u195,Marilou store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9216092,10.3832444,Non Key Account,2022-08-02,No,,,,delivered,,0,Churned (60+ Days)
,,fa230420u63196,A & N,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.92829025,10.39718401,Non Key Account,2025-12-19,No,,,,delivered,,0,Churned (60+ Days)
,,fa230503u76954,Triple J and C,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9339867,10.3676379,Non Key Account,2023-08-28,No,,,,delivered,,0,Churned (60+ Days)
,,fa230617u84613,Amay store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.932635,10.3678717,Non Key Account,2023-06-21,No,,,,delivered,,0,Churned (60+ Days)
,,fa230619u03884,Nelda Store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.9305247,10.3824132,Non Key Account,2023-07-14,No,,,,delivered,,0,Churned (60+ Days)
,,fa230619u30744,Evelyn Store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.9275476,10.3845113,Non Key Account,2023-10-13,No,,,,delivered,,0,Churned (60+ Days)
,,fa230811u07106,Gabz store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9202836,10.3863925,Non Key Account,2023-08-28,No,,,,delivered,,0,Churned (60+ Days)
,,fa230812u90990,tongco store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9314494,10.3708235,Non Key Account,2023-08-18,No,,,,delivered,,0,Churned (60+ Days)
,,fa230818u62343,Amalio Store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9335743,10.3732217,Non Key Account,2024-03-04,No,,,,delivered,,0,Churned (60+ Days)
,,fa230901u31545,Tricia store ,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.917005,10.386644,Non Key Account,2023-09-25,No,,,,delivered,,0,Churned (60+ Days)
,,fa230901u50533,Romar store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9166305,10.3865036,Non Key Account,2025-06-04,No,,,,cancelled,,0,Churned (60+ Days)
,,fa230901u97679,Nilo store,"Monday, Wednesday, Friday",CB,CB04,Bacayan,Cebu City,123.9169904,10.3858036,Non Key Account,2026-03-18,No,,,,delivered,,0,Churned (60+ Days)
,,fa230902u09465,Sharmaine store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.929116,10.381234,Non Key Account,2024-12-27,No,,,,delivered,,0,Churned (60+ Days)
,,fa230902u63254,Jasmine store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9305778,10.3740721,Non Key Account,2023-09-08,No,,,,delivered,,0,Churned (60+ Days)
,,fa230902u73654,Teresa store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9267055,10.3777068,Non Key Account,2023-09-11,No,,,,delivered,,0,Churned (60+ Days)
,,fa230902u92241,Rodel store ,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9263049,10.3776528,Non Key Account,2026-04-01,No,,,,pending,,0,P30D No Delivery (NKA)
,,fa230906u50706,Gloria store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.9312853,10.3819948,Non Key Account,2023-09-11,No,,,,delivered,,0,Churned (60+ Days)
,,fa230906u81423,One stop mini mart,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9329811,10.3773326,Non Key Account,2026-02-02,No,,,,delivered,,0,Churned (60+ Days)
,,fa230906u86511,Nimfa store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9287126,10.3834868,Non Key Account,2023-09-11,No,,,,delivered,,0,Churned (60+ Days)
,,fa230906u89478,Gerome store,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9326111,10.3758272,Non Key Account,2023-09-25,No,,,,delivered,,0,Churned (60+ Days)
,,fa230907u74755,Mary joy store ,"Monday, Wednesday, Friday",CB,CB04,Tawason,Mandaue City,123.9241932,10.3821325,Non Key Account,2023-09-25,No,,,,delivered,,0,Churned (60+ Days)
,,fa230908u14920,Elizabeth store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9337967,10.3707112,Non Key Account,2023-09-11,No,,,,delivered,,0,Churned (60+ Days)
,,fa230908u49223,Neria store ,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9337703,10.3706959,Non Key Account,2025-06-20,No,,,,cancelled,,0,Churned (60+ Days)
,,fa230913u43010,Criscel store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9209501,10.3966016,Non Key Account,2025-03-17,No,,,,delivered,,0,Churned (60+ Days)
,,fa230913u44266,Adele store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.914013,10.3853383,Non Key Account,2024-01-24,No,,,,delivered,,0,Churned (60+ Days)
,,fa230913u51225,Casper & buddies store,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.915532,10.3792632,Non Key Account,2023-09-22,No,,,,delivered,,0,Churned (60+ Days)
,,fa230913u64078,Verano store ,"Monday, Wednesday, Friday",CB,CB04,San Jose,Cebu City,123.9139946,10.3854559,Non Key Account,2023-09-20,No,,,,delivered,,0,Churned (60+ Days)
,,fa230913u80840,Inday wilms store,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.91636,10.3775083,Non Key Account,2025-12-12,No,,,,delivered,,0,Churned (60+ Days)
,,fa230914u01741,Adele Bert store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9209425,10.3966053,Non Key Account,2023-11-10,No,,,,delivered,,0,Churned (60+ Days)
,,fa230914u06393,Arcelene store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.921303,10.3963666,Non Key Account,2023-09-18,No,,,,delivered,,0,Churned (60+ Days)
,,fa230914u40747,Archie store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9219348,10.398041,Non Key Account,2023-09-18,No,,,,delivered,,0,Churned (60+ Days)
,,fa230914u43197,Lorna store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9210941,10.3964846,Non Key Account,2024-04-12,No,,,,delivered,,0,Churned (60+ Days)
,,fa230914u45010,ZRM store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9212363,10.3964261,Non Key Account,2024-05-10,No,,,,delivered,,0,Churned (60+ Days)
,,fa230914u52502,Jessica store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9212526,10.3964094,Non Key Account,2023-09-18,No,,,,delivered,,0,Churned (60+ Days)
,,fa230914u74062,Sweet chanz store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9184017,10.3972654,Non Key Account,2024-04-12,No,,,,delivered,,0,Churned (60+ Days)
,,fa230915u16730,A&D store ,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.9304599,10.3885571,Non Key Account,2023-09-20,No,,,,delivered,,0,Churned (60+ Days)
,,fa230915u44073,Romeo store,"Monday, Wednesday, Friday",CB,CB04,Sacsac,Consolacion,123.9286168,10.396881,Non Key Account,2024-10-04,No,,,,delivered,,0,Churned (60+ Days)
,,fa230915u93101,Soyneh store,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9210838,10.4061336,Non Key Account,2023-09-18,No,,,,delivered,,0,Churned (60+ Days)
,,fa230918u10274,Nen store,"Monday, Wednesday, Friday",CB,CB04,Cubacub,Mandaue City,123.9352904,10.3728715,Non Key Account,2023-09-22,No,,,,delivered,,0,Churned (60+ Days)
,,fa230918u36567,RJR store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9331272,10.3727209,Non Key Account,2024-01-03,No,,,,delivered,,0,Churned (60+ Days)
,,fa230918u42711,King nene store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.934653,10.3714177,Non Key Account,2026-03-30,No,,,,delivered,,0,P30D No Delivery (NKA)
,,fa231005u43847,Mhaldita store,"Monday, Wednesday, Friday",CB,CB04,Cubacub,Mandaue City,123.9347703,10.3731855,Non Key Account,2023-10-09,No,,,,delivered,,0,Churned (60+ Days)
,,fa231005u52022,Virginia store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9342685,10.3673516,Non Key Account,2023-10-06,No,,,,delivered,,0,Churned (60+ Days)
,,fa231005u94848,Rena store,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.932601,10.3678428,Non Key Account,2026-03-25,No,,,,delivered,,0,P30D No Delivery (NKA)
,,fa231007u18760,MYJ store,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9236498,10.3733966,Non Key Account,2023-10-09,No,,,,delivered,,0,Churned (60+ Days)
,,fa231007u34353,Fatima store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.931246,10.382304,Non Key Account,2023-10-18,No,,,,delivered,,0,Churned (60+ Days)
,,fa231007u71669,Den den store,"Monday, Wednesday, Friday",CB,CB04,Casili,Mandaue City,123.9318518,10.3815048,Non Key Account,2023-10-09,No,,,,delivered,,0,Churned (60+ Days)
,,fa231018u63708,7thstop convenience store,"Monday, Wednesday, Friday",CB,CB04,Talamban,Cebu City,123.9254563,10.3700011,Non Key Account,2024-09-06,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220623u324,Hanz G&J consumer Goods Trading,"Monday, Wednesday, Friday",CB,CB04,Pit-os,Cebu City,123.9139062,10.4018694,Non Key Account,2025-10-10,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20220712u170,Sophia Nicol'z,"Monday, Wednesday, Friday",CB,CB04,Canduman,Mandaue City,123.9351111,10.3684334,Non Key Account,2023-09-01,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220712u215,Feeds and more,"Monday, Wednesday, Friday",CB,CB04,Casili,Consolacion,123.93734811,10.37997217,Non Key Account,2026-04-10,No,,,,delivered,,0,P30D No Delivery (NKA)
